Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"i'm only 6 and a half minutes in so far, but i hope you talk about how to develop with windows linux subsystem.  i can install the linux subsystem and open it's terminal and probably start installing things via command line, but then how can i connect to it in more ways with the parent windows OS?  for example how to connect to it with FTP and SQL like with Navicat and then finally what needs to be typed in browser address bar to run the app/site being developed.  all this is obvious if the linux server is it's own computer in a server room or data center, but how is it all done as a subsystem of windows? if you don't say details about that process in this video, maybe you can make a separate video about it?",UgztMMqJsZAIxH5Wbbx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,sir please make a 1 video guide bootstrap container container-fluid row and column with custom css3 flex box not use bootstrap,Ugx9aPWI1k4zS9Z2Nwl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"NOW the year can start.
tnks, Brad!",Ugw4ibaEkVNXmOZxPZd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Classic Brad reminding us he's not being sponsored by Namecheap again😅,UgzSxPSfnFLk3tDz8Ih4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Another with. The great brad, thank you",UgxcabimLbp0RSspvL14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Finally waited for this.. Thanks,UgwAe0Eq9oya66wRQnR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I thought you were skipping out on these, I’m glad you didn’t",UgzPe7uPZMMYlpU28aR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Been Waiting for this. Thanks a lot,UgwkdGZTSLylhlR_bqh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Can you add a udemy course for angular. similer to react front to back,Ugyh92CHgjkEtgk0X0B4AaABAg,4,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Perfect guidance bro👍👍👍,Ugzosu7WzSr35VDd62B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Excellent video. Thank U,UgwGROww_El9ZWZzb6p4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I've actually been waiting for this😂...

Thanks Brad👍🏾",UgyIH-4S0Go8lmrJ6mN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"this is one of the best videos I have just watched today... thanks for sharing :,.,",Ugxqs6ZHiCxsTwGwwC14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you Brad!,Ugw2LqLSWlhbHLFeZ3R4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Nice content, thanks👍",UgwPJ5fNAm-RxZkAWLp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you sir!,UgwboNj73p9pjdrK5SR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Finally! finally! the guide is back,Ugyov_6GaAFemhYhstV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,its really cool design in your slides!,UgyfQ01TD-9F50crO4J4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"For science and statistics heavy sites, Python and R are widely used, but one more language for back end to consider is Julia. Depending on the job, it can run circles around Python. No ""GIL"" bottlenecking activity.  Newer, so not the huge ecosystem of tools, libraries, etc but it has come a long way, has the means to serve http.",UgyWJRsoKa_TLFzd3xZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Oh awesome! I wasn’t expecting this.,UgxmJDllqTQ5KVOEHj94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Can you make the app development guide for 2022.,UgysA9VaR-AaYRPU4y54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Such Amazing Content!,UgwRXPsdMOCX3cR8Cvp4AaABAg,1,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Off-topic, but what slideshow app did you use?",Ugw4oN3kYwBIa6CNw6t4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Most awaited. Thanks Brad ❤️❤️❤️❤️.,UgxnnkxwQO8pXexid4F4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Fortunately, Wed3, specifically blockchain with smart contracts outside of cryptocurrency and other financial use cases.",UgycB1B03eDT3xs8j0V4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks , can you give a student who study in field of computer sicience .",UgzpKd9vQ5dJL-WGKKt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,thanks i really needed this,UgwM_8jiS6ugfnIrd4t4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Sweet vid. You're the man!,UgyrBuiWoh3j0EDY3pN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Amazing video!,Ugxd5MHO6vmHGCenqjZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Tailwind is inline CSS with extra steps,UgwvKAMFAg-ynqnXy4h4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This will be the year I get a job in web development,UgwlX2P8nrCFbmAjln94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for the great video.,UgyN4H-xLoG7zql1HvR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you for adding to my insight,UgyTiID7U7kWumV3T794AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Traversy media is the best.Do a complete pwa tutorial.,UgzjYucgVS0EaA1sWKV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,is bootstrap worth learning?,UgyfhjFc3kT7K6-0zzB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I want a new crash course on python please!!!! 🙏🙏🙏,UgzI4U6BpBIkN6fC4NJ4AaABAg,2,0
